,0,1,2,3,4,5,6,7,8,9
12393,928.96,626.3,1211.08,1512.06,1479.6,2116.47,2329.9,2617.54,2737.91,3177.99
12394,840.9,413.46,1093.94,1298.48,1331.72,1968.59,2116.33,2469.67,2524.34,3030.11
12395,1058.27,831.75,1416.28,1715.0,1682.76,2326.6,2532.84,2863.97,2940.86,3424.41
12396,819.11,612.45,1224.44,1498.21,1465.75,2102.62,2316.05,2603.7,2724.07,3164.14
12397,1183.66,957.14,1541.67,1840.4,1775.14,2418.98,2658.24,2956.35,3066.25,3516.79
12398,750.79,546.05,1156.13,1431.08,1463.64,2100.5,2248.92,2601.58,2656.94,3162.03
12399,975.75,694.03,1278.81,1579.79,1547.33,2184.2,2397.63,2685.27,2805.64,3245.72
12400,876.54,579.02,1219.71,1464.78,1432.32,2069.18,2282.62,2570.26,2690.63,3130.71
12401,873.51,335.69,1036.81,1218.94,1269.15,1906.02,2036.79,2407.1,2444.8,2967.54
12402,789.86,584.47,1195.19,1470.23,1437.77,2074.63,2288.07,2575.71,2696.08,3136.16
12403,808.98,427.93,1108.33,1312.96,1330.03,1966.9,2130.8,2467.98,2538.81,3028.43
12404,919.47,630.29,1214.82,1513.55,1516.81,2153.68,2331.39,2654.76,2739.4,3215.2
12405,805.97,628.7,1213.23,1511.95,1514.31,2151.18,2329.79,2652.26,2737.8,3212.71
12406,870.84,665.45,1276.17,1551.21,1518.75,2155.62,2369.05,2656.7,2777.06,3217.14
12407,972.9,711.37,1295.9,1594.62,1593.91,2230.78,2412.46,2731.86,2820.47,3292.3
12408,1411.16,1017.75,655.24,143.19,994.12,1367.05,812.15,1667.66,1284.33,2228.11
12409,1581.36,1048.81,825.44,187.44,844.54,1110.93,783.24,1439.73,1255.43,2000.18
12410,1354.94,961.53,599.02,167.36,985.53,1331.75,932.15,1660.56,1404.34,2221.01
12411,1473.49,1038.95,717.58,112.5,893.29,1174.5,761.27,1503.31,1233.45,2063.76
12412,1494.64,1087.15,738.72,160.7,956.05,1237.26,824.03,1566.07,1296.21,2126.52
12413,1524.95,1117.6,769.03,191.16,952.99,1234.2,803.5,1659.02,1275.69,2219.46
12414,1470.31,1035.76,714.39,109.32,896.47,1177.69,764.45,1506.49,1236.64,2066.94
12415,1445.74,1011.19,689.82,84.75,935.94,1214.75,814.45,1543.56,1286.64,2104.0
12416,1460.7,1067.29,704.78,192.46,954.29,1327.61,772.71,1628.23,1244.9,2188.67
12417,1505.76,1025.33,749.84,98.44,860.21,1141.42,793.8,1470.23,1265.99,2030.67
12418,1516.91,1109.36,760.99,182.92,944.75,1225.96,812.72,1554.77,1284.91,2115.21
12419,1491.7,1098.29,735.78,223.4,946.14,1286.51,731.61,1587.12,1203.79,2147.57
12420,1494.52,1101.1,738.6,226.27,988.1,1361.43,806.53,1662.04,1278.71,2222.49
12421,1511.47,1104.12,755.55,177.68,939.51,1220.72,790.02,1645.53,1262.2,2205.98
12422,1424.11,1030.7,668.19,189.33,1007.49,1424.37,869.47,1724.98,1341.65,2285.43
12423,1428.39,1034.98,672.47,160.41,976.49,1349.81,794.91,1650.43,1267.1,2210.88
12424,1365.57,972.15,609.65,130.36,948.53,1294.75,876.48,1623.56,1348.67,2184.01
12425,1476.3,1068.8,720.38,142.36,937.71,1218.92,805.69,1547.73,1277.87,2108.17
12426,1550.21,1000.67,794.3,142.9,835.55,1116.76,835.03,1445.57,1307.21,2006.01
12427,1554.45,1044.06,798.53,160.53,839.8,1106.18,756.33,1434.99,1228.52,1995.43
12428,1494.76,1060.21,738.84,133.76,929.11,1210.32,797.09,1539.13,1269.28,2099.58
12429,1446.03,1052.62,690.11,178.06,971.56,1344.88,789.98,1645.5,1262.17,2205.94
12430,1576.23,1026.69,820.32,168.92,861.57,1142.78,861.05,1471.59,1333.23,2032.03
12431,1462.15,1027.6,706.23,101.16,929.38,1210.6,797.36,1539.41,1269.55,2099.85
12432,1481.47,1054.71,725.55,128.27,923.61,1204.83,791.59,1533.64,1263.78,2094.08
12433,1466.01,1072.59,710.09,197.77,959.6,1312.2,757.3,1612.81,1229.48,2173.26
12434,1573.8,1073.8,817.88,179.88,869.53,1135.92,775.68,1464.73,1247.87,2025.17
12435,1455.94,1045.82,700.02,119.38,970.57,1249.38,849.08,1578.19,1321.27,2138.63
12436,1442.57,1008.03,686.65,81.58,932.78,1211.58,811.28,1540.39,1283.47,2100.83
12437,1597.45,1097.05,841.53,203.53,839.36,1105.74,732.77,1434.55,1204.95,1994.99
12438,1401.25,1021.79,645.33,180.43,998.59,1414.69,859.79,1715.31,1331.98,2275.75
12439,1462.35,1052.23,706.43,125.79,976.98,1255.79,855.49,1584.59,1327.68,2145.04
12440,1472.02,1064.74,716.1,138.3,970.21,1251.43,838.19,1580.23,1310.38,2140.68
12441,1479.31,1085.9,723.39,211.07,972.9,1346.22,791.32,1646.84,1263.51,2207.28
12442,1454.15,1044.04,698.23,117.59,968.79,1247.59,847.3,1576.4,1319.48,2136.84
12443,1521.38,1040.95,765.46,114.06,875.82,1157.04,809.42,1485.84,1281.61,2046.29
12444,1482.28,1074.79,726.36,148.34,943.69,1224.9,811.67,1553.71,1283.85,2114.16
12445,1346.4,952.99,590.48,158.83,976.99,1323.22,923.61,1652.03,1395.8,2212.47
12446,1419.18,1025.77,663.26,184.4,1002.56,1419.44,864.53,1720.05,1336.72,2280.5
12447,1512.29,1104.95,756.37,178.5,940.33,1221.55,790.84,1646.36,1263.03,2206.8
12448,1478.86,1044.31,722.94,117.87,913.22,1194.43,781.2,1523.24,1253.38,2083.69
12449,1511.16,1076.61,755.24,150.17,912.0,1193.21,779.98,1522.02,1252.17,2082.47
12450,1504.35,1069.81,748.43,143.36,905.19,1186.41,773.17,1515.22,1245.36,2075.66
12451,1421.26,1027.85,665.34,153.28,983.63,1356.95,802.05,1657.56,1274.23,2218.01
12452,1572.1,1039.54,816.18,178.18,835.28,1101.66,773.98,1430.47,1246.17,1990.92
12453,1559.87,1056.94,803.95,165.95,852.68,1119.06,758.92,1447.87,1231.11,2008.31
12454,1558.52,1039.99,802.6,164.6,835.72,1102.11,760.4,1430.92,1232.59,1991.36
12455,1479.24,1085.82,723.32,211.0,972.83,1298.97,744.07,1599.59,1216.26,2160.03
12456,1508.54,1028.11,752.62,101.22,862.99,1144.2,796.59,1473.01,1268.77,2033.45
12457,1456.06,1048.79,700.14,122.34,973.54,1252.34,834.55,1581.15,1306.74,2141.59
12458,1514.49,1034.07,758.58,107.18,868.94,1150.15,802.54,1478.96,1274.73,2039.41
12459,1484.62,1091.21,728.7,216.38,978.21,1293.59,738.68,1594.2,1210.87,2154.65
12460,1575.93,1022.58,820.01,182.01,818.32,1084.7,777.81,1413.51,1250.0,1973.95
12461,1354.13,969.82,598.21,175.65,993.82,1340.05,940.44,1668.85,1412.63,2229.3
12462,1494.14,1100.73,738.22,225.84,948.58,1284.07,729.17,1584.68,1201.35,2145.13
12463,1432.39,1038.98,676.47,197.61,1015.78,1432.65,877.75,1733.26,1349.93,2293.71
12464,1464.7,1057.43,708.78,130.99,982.18,1260.98,843.19,1589.79,1315.38,2150.24
12465,1445.58,1052.17,689.67,177.61,1005.66,1378.98,824.08,1679.59,1296.26,2240.04
12466,1516.57,1036.14,760.65,109.25,871.02,1152.23,804.62,1481.04,1276.8,2041.48
12467,1460.75,1067.34,704.83,192.51,954.34,1317.46,762.56,1618.07,1234.74,2178.52
12468,1507.89,1073.34,751.97,146.9,908.73,1152.74,726.87,1582.39,1199.06,2142.83
12469,1477.8,1043.25,721.88,116.81,945.03,1226.24,813.01,1555.05,1285.19,2115.5
12470,1460.1,1025.55,704.18,99.11,906.68,1187.9,774.66,1516.71,1246.85,2077.15
12471,1500.64,1107.22,744.72,232.33,944.58,1277.57,722.67,1578.19,1194.86,2138.63
12472,1471.39,1077.98,715.47,203.15,964.98,1338.31,783.4,1638.92,1255.59,2199.36
12473,1501.15,1107.74,745.23,232.91,994.74,1334.6,779.7,1635.22,1251.89,2195.67
12474,1500.66,1093.11,744.74,166.67,928.5,1209.71,796.48,1538.52,1268.66,2098.97
12475,1477.26,968.82,721.34,69.94,840.45,1138.78,831.73,1467.59,1303.92,2028.03
12476,1564.63,1064.63,808.71,170.71,860.36,1126.75,766.51,1455.56,1238.69,2016.0
12477,1433.79,1040.38,677.87,162.83,993.86,1367.19,812.28,1667.8,1284.47,2228.25
12478,1498.83,1105.42,742.91,230.53,946.38,1279.37,724.47,1579.99,1196.66,2140.43
12479,1376.97,983.55,621.05,142.19,960.35,1306.58,888.31,1635.39,1360.49,2195.83
12480,1485.07,1091.66,729.15,216.83,978.66,1351.98,797.08,1652.6,1269.27,2213.04
12481,1447.92,1037.8,692.0,111.36,962.55,1241.36,841.06,1570.17,1313.25,2130.61
12482,1484.28,1049.73,728.36,123.29,918.63,1199.85,786.61,1528.66,1258.8,2089.1
12483,1453.6,1019.06,697.68,92.61,913.18,1194.39,781.16,1523.2,1253.34,2083.65
12484,1590.48,1057.92,834.56,196.56,839.7,1106.08,763.83,1434.89,1236.02,1995.34
12485,1407.11,1013.69,651.19,172.33,990.49,1336.72,904.51,1760.02,1376.69,2320.47
12486,1384.33,990.91,628.41,149.55,967.71,1313.94,895.67,1642.75,1367.85,2203.19
12487,1498.42,1090.87,742.5,164.42,926.25,1207.47,794.23,1536.28,1266.42,2096.72
12488,2699.0,1581.06,1259.16,696.86,1332.23,943.93,176.77,1244.55,648.96,1804.99
12489,2679.4,1511.27,1239.56,677.26,1262.45,874.15,260.95,1174.76,733.14,1735.21
12490,2741.3,1602.55,1301.47,739.17,1353.72,965.43,198.99,1266.04,671.17,1826.49
12491,2889.75,1660.91,1449.92,887.62,1412.09,1023.79,170.89,957.35,582.78,1517.8
12492,2573.74,1630.23,1642.19,746.04,1381.41,993.11,277.9,1293.72,778.54,1854.17
12493,2646.17,1659.05,1714.62,774.86,1410.23,1021.93,205.01,1322.54,708.87,1882.99
12494,2837.97,1538.35,1398.13,823.38,1289.53,901.23,320.26,990.58,736.65,1551.02
12495,2775.83,1581.35,1336.0,773.7,1332.53,944.23,200.87,975.38,668.41,1535.83
12496,2933.01,1633.4,1493.18,918.42,1384.57,996.28,205.54,928.69,564.95,1489.14
12497,2757.94,1640.0,1318.1,755.8,1391.18,1002.88,148.19,1025.01,620.38,1585.45
12498,2472.79,1621.82,1541.24,737.63,1373.0,984.7,429.8,1285.32,901.99,1845.76
12499,2640.95,1597.41,1275.52,713.22,1348.59,960.29,222.06,1260.9,713.52,1821.35
12500,2884.27,1655.43,1444.43,882.13,1406.61,1018.31,148.99,951.87,560.88,1512.32
12501,2832.8,1666.71,1392.96,830.66,1417.89,1029.59,123.33,963.27,571.57,1523.71
12502,2881.74,1719.59,1441.91,879.61,1470.77,1082.47,111.73,982.84,496.15,1543.29
12503,2852.08,1623.25,1412.25,849.95,1374.42,986.13,144.92,951.73,611.66,1512.18
12504,2646.47,1611.26,1714.92,727.07,1362.44,974.14,205.16,1274.76,709.03,1835.2
12505,2719.86,1601.92,1280.03,717.73,1353.1,964.8,177.55,1265.42,649.73,1825.86
12506,2840.46,1651.97,1400.63,838.33,1403.15,1014.85,130.99,948.53,582.43,1508.97
12507,2915.98,1670.25,1476.15,913.85,1421.43,1033.13,145.97,933.5,532.7,1493.95
12508,2858.26,1558.65,1418.43,843.68,1309.83,921.53,207.0,920.27,623.35,1480.71
12509,2912.48,1794.54,1472.65,910.34,1545.72,1157.42,142.46,951.99,506.16,1512.43
12510,2481.84,1630.87,1550.29,746.68,1382.05,993.75,438.85,1294.37,911.04,1854.81
12511,2814.23,1696.29,1374.4,812.1,1447.47,1059.17,104.76,981.25,576.95,1541.69
12512,2564.51,1621.01,1632.96,736.81,1372.18,983.89,287.12,1284.5,787.77,1844.94
12513,2604.51,1635.84,1672.96,751.65,1387.02,998.72,246.79,1299.34,750.65,1859.78
12514,2529.99,1586.48,1598.44,702.29,1337.66,949.36,326.02,1249.98,826.67,1810.42
12515,2684.81,1566.87,1244.98,682.68,1318.05,929.75,190.96,1230.37,663.14,1790.81
12516,2609.36,1596.02,1677.81,711.82,1347.19,958.9,242.27,1259.51,742.92,1819.95
12517,2830.46,1601.95,1390.62,828.32,1353.13,964.83,188.59,963.11,656.14,1523.55
12518,2510.56,1659.59,1579.01,775.4,1410.77,1022.47,390.19,1323.09,939.76,1883.53
12519,2604.49,1698.22,1672.94,814.02,1449.39,1061.09,246.57,1361.71,750.43,1922.16
12520,2878.08,1613.41,1438.25,875.95,1364.59,976.29,170.92,908.7,577.89,1469.15
12521,2762.11,1623.36,1322.28,759.98,1374.54,986.24,219.8,995.13,688.16,1555.57
12522,2814.51,1586.0,1374.68,812.38,1337.18,948.88,163.09,937.61,630.64,1498.06
12523,2639.7,1565.68,1243.79,681.49,1316.86,928.56,240.4,1229.17,712.58,1789.62
12524,2975.41,1724.19,1535.57,973.27,1475.36,1087.06,205.39,824.26,471.04,1384.7
12525,2622.83,1716.56,1691.28,832.36,1467.73,1079.44,228.34,1380.05,732.21,1940.49
12526,3015.4,1732.66,1575.56,1017.68,1483.83,1095.54,245.38,784.27,431.05,1344.72
12527,2818.98,1519.37,1379.15,804.4,1270.55,882.25,301.27,971.59,717.66,1532.04
12528,2642.85,1633.14,1711.3,748.95,1384.32,996.02,208.21,1296.63,712.07,1857.08
12529,2674.73,1636.26,1743.18,752.07,1387.44,999.14,185.48,1299.76,682.44,1860.2
12530,2609.01,1702.73,1677.46,818.54,1453.91,1065.61,242.05,1366.23,745.91,1926.67
12531,2600.81,1604.57,1669.26,720.37,1355.74,967.45,250.83,1268.06,751.47,1828.51
12532,2942.87,1695.54,1503.04,940.74,1446.71,1058.41,172.85,885.77,528.28,1446.21
12533,2665.52,1547.58,1225.69,663.39,1298.76,910.46,247.08,1211.07,719.26,1771.52
12534,2827.91,1665.93,1388.08,825.78,1417.1,1028.81,118.45,994.41,590.63,1554.86
12535,2797.56,1527.01,1357.73,812.04,1278.19,889.89,222.47,912.73,658.8,1473.18
12536,2650.92,1587.44,1265.55,703.24,1338.62,950.32,231.36,1250.93,703.54,1811.38
12537,2738.83,1620.89,1298.99,736.69,1372.06,983.77,136.95,1013.76,609.13,1574.21
12538,2782.64,1554.52,1342.81,780.51,1305.7,917.4,207.55,982.07,675.1,1542.52
12539,2692.98,1575.04,1253.15,690.85,1326.22,937.92,218.96,1238.54,691.15,1798.98
12540,2674.51,1639.3,1742.96,755.1,1390.48,1002.18,177.13,1302.79,680.99,1863.24
12541,2721.25,1603.31,1281.42,719.12,1354.49,966.19,154.52,1031.33,626.71,1591.78
12542,2532.44,1588.94,1600.89,704.75,1340.12,951.82,319.19,1252.43,819.83,1812.88
12543,2775.87,1637.12,1336.04,773.74,1388.29,999.99,233.55,1008.89,701.92,1569.33
12544,2837.08,1608.24,1397.24,834.94,1359.42,971.12,141.33,936.73,608.07,1497.17
12545,2841.87,1581.76,1402.04,839.73,1332.94,944.64,167.0,910.25,613.33,1470.69
12546,2612.81,1663.18,1681.26,778.98,1414.35,1026.05,238.25,1326.67,742.11,1887.11
12547,2844.81,1647.62,1404.98,842.68,1398.8,1010.5,135.35,944.17,602.53,1504.62
12548,2484.46,1633.49,1552.91,749.3,1384.67,996.37,441.47,1296.99,913.66,1857.43
12549,2494.17,1587.89,1562.61,703.69,1339.06,950.77,395.86,1251.38,868.05,1811.83
12550,2804.75,1505.14,1364.92,790.16,1256.31,868.02,287.04,957.36,703.43,1517.8
12551,2908.19,1649.45,1468.36,906.06,1400.63,1012.33,156.25,942.99,547.73,1503.44
12552,2798.43,1498.82,1358.6,783.85,1250.0,861.7,280.73,951.04,697.11,1511.49
12553,2593.4,1646.95,1661.85,762.76,1398.13,1009.83,257.89,1310.45,761.76,1870.89
12554,2861.64,1632.8,1421.8,859.5,1383.97,995.68,154.47,961.29,621.21,1521.73
12555,2946.33,1702.92,1506.5,944.2,1454.1,1065.8,176.32,855.91,498.42,1416.36
12556,2688.56,1622.43,1300.54,738.24,1373.61,985.31,196.43,1285.93,668.61,1846.37
12557,2885.09,1722.94,1445.26,882.96,1474.11,1085.82,115.07,986.19,499.5,1546.63
12558,2667.1,1608.55,1286.66,724.36,1359.73,971.43,211.94,1272.04,688.97,1832.49
12559,2880.19,1651.35,1440.35,878.05,1402.53,1014.23,161.32,947.79,573.22,1508.24
12560,2936.94,1763.77,1497.11,934.81,1514.95,1126.65,166.93,864.18,481.52,1424.63
12561,2897.57,1779.63,1457.74,895.44,1530.81,1142.51,127.55,937.08,491.25,1497.52
12562,2848.83,1574.8,1409.0,846.7,1325.97,937.67,173.97,903.28,606.37,1463.73
12563,2786.83,1537.74,1347.0,784.7,1288.92,900.62,211.74,923.46,679.29,1483.91
12564,2929.09,1811.15,1489.26,926.96,1562.33,1174.03,159.08,968.6,522.77,1529.05
12565,2629.66,1594.45,1698.11,710.26,1345.63,957.33,240.71,1257.94,741.35,1818.39
12566,2579.04,1714.29,1647.49,830.09,1465.46,1077.16,272.25,1377.78,776.11,1938.22
12567,2625.97,1614.38,1694.42,730.19,1365.56,977.26,225.32,1277.88,729.19,1838.32
12568,2909.36,1791.42,1469.53,907.23,1542.6,1154.3,139.35,923.79,477.96,1484.24
12569,2893.46,1680.97,1453.63,891.33,1432.15,1043.85,123.45,975.79,535.71,1536.24
12570,2545.49,1601.99,1613.94,717.8,1353.17,964.87,306.14,1265.48,806.78,1825.93
12571,2657.21,1648.01,1725.66,763.82,1399.19,1010.89,193.97,1311.5,697.83,1871.95
12572,2930.88,1812.94,1491.05,928.75,1564.12,1175.82,160.87,945.31,499.49,1505.76
12573,2894.0,1692.23,1454.16,891.86,1443.41,1055.11,123.98,955.49,523.34,1515.93
12574,2922.94,1663.3,1483.1,920.8,1414.47,1026.18,152.92,926.55,531.29,1486.99
12575,2905.95,1642.41,1466.11,903.81,1393.58,1005.29,186.9,937.7,573.96,1498.15
12576,2501.11,1594.83,1569.56,710.64,1346.01,957.71,349.95,1258.33,875.0,1818.77
12577,2868.84,1569.23,1429.01,854.25,1320.4,932.1,217.58,930.84,633.92,1491.29
12578,2702.42,1584.48,1262.59,700.29,1335.66,947.36,192.71,1247.97,664.9,1808.42
12579,2621.79,1586.58,1690.24,702.39,1337.76,949.46,229.85,1250.07,732.67,1810.52
12580,2841.02,1541.4,1401.18,826.43,1292.58,904.28,207.36,920.62,623.7,1481.07
12581,2806.31,1618.74,1366.48,804.18,1369.92,981.62,130.02,947.23,602.21,1507.68
12582,2499.71,1568.09,1568.16,683.9,1319.27,930.97,376.07,1231.58,848.25,1792.03
12583,2665.22,1640.0,1733.67,755.81,1391.18,1002.88,185.96,1303.49,689.82,1863.94
12584,2521.2,1577.69,1589.65,693.5,1328.87,940.57,330.44,1241.19,857.86,1801.63
12585,1856.77,1078.93,1276.2,623.0,327.89,735.42,1179.53,1128.87,1587.54,1689.31
12586,1946.39,1168.55,1207.66,588.05,538.25,931.26,1110.38,1249.8,1518.39,1810.24
12587,1901.8,1123.96,1298.03,678.43,372.92,747.43,1168.52,1117.86,1576.53,1678.31
12588,1955.73,1177.89,1305.75,686.15,447.36,721.29,1109.84,1059.18,1517.85,1619.63
12589,1957.84,1180.0,1353.98,734.38,396.72,670.5,1157.92,1033.34,1565.93,1593.79
12590,1918.59,1140.75,1268.61,649.0,443.46,727.32,1072.9,1045.85,1480.91,1606.3
12591,1922.17,1144.33,1183.44,563.84,514.04,907.04,1086.16,1225.58,1494.17,1786.03
12592,1869.33,1129.08,1113.41,493.81,679.96,803.51,900.86,1122.04,1308.88,1682.49
12593,1904.35,1126.51,1254.37,634.77,450.08,713.01,1058.59,1031.54,1466.6,1591.99
12594,1979.48,1201.65,1329.51,709.9,471.16,678.91,1067.45,1016.79,1475.46,1577.24
12595,1843.35,1065.51,1062.23,442.63,616.3,862.79,911.46,1181.33,1319.47,1741.77
12596,1876.48,1136.24,1120.56,500.96,687.11,792.22,944.37,1110.76,1352.39,1671.2
12597,1990.05,1212.21,1386.03,766.43,428.8,636.36,1123.77,999.2,1531.78,1559.64
12598,1917.61,1139.77,1280.66,661.06,423.81,697.59,1118.67,1068.01,1526.68,1628.46
12599,1845.5,1067.66,1195.52,575.91,387.83,787.2,1132.78,1105.73,1540.79,1666.18
12600,1912.23,1134.39,1308.46,688.86,383.35,757.86,1178.94,1128.29,1586.96,1688.73
12601,1974.02,1196.18,1324.04,704.43,536.96,653.14,998.72,971.67,1406.73,1532.12
12602,1897.8,1119.96,1268.01,648.41,368.92,717.41,1138.49,1087.84,1546.51,1648.28
12603,1809.99,1032.16,1053.56,433.96,517.18,910.18,1000.95,1228.72,1408.96,1789.17
12604,1823.68,1045.84,1067.25,447.64,530.86,923.87,987.27,1242.41,1395.28,1802.85
12605,1840.08,1062.24,1071.83,452.23,547.26,906.42,974.55,1224.96,1382.57,1785.4
12606,2089.56,1311.72,1439.58,819.98,614.46,567.97,913.56,886.51,1321.57,1446.95
12607,1784.35,1006.51,1025.67,406.06,590.19,921.79,928.52,1240.33,1336.54,1800.77
12608,1830.2,1052.36,1249.63,662.42,301.32,647.41,1206.08,1155.43,1614.09,1715.87
12609,1840.83,1062.99,1072.15,452.54,613.72,874.02,942.28,1192.56,1350.3,1753.0
12610,2102.79,1324.95,1452.81,833.21,627.69,581.2,926.78,899.73,1334.79,1460.18
12611,1873.15,1095.31,1092.04,472.43,646.1,832.99,941.26,1151.52,1349.27,1711.97
12612,1777.35,999.51,1020.92,401.32,541.03,938.06,977.44,1256.6,1385.45,1817.05
12613,2075.54,1297.7,1425.56,805.96,600.32,610.12,998.66,948.0,1406.67,1508.45
12614,1939.69,1161.85,1302.66,683.05,411.87,675.5,1096.58,1045.92,1504.59,1606.36
12615,1952.95,1175.11,1184.81,565.2,570.09,963.1,1087.53,1281.63,1495.54,1842.08
12616,1885.08,1107.24,1103.96,484.36,671.93,821.04,920.37,1139.57,1328.38,1700.02
12617,1885.91,1108.07,1279.89,660.29,357.04,729.3,1150.38,1099.72,1558.39,1660.17
12618,1969.74,1254.7,1213.82,594.22,683.59,730.37,882.53,1048.91,1290.54,1609.35
12619,1878.89,1101.05,1298.32,726.59,350.01,762.33,1249.75,1125.18,1657.76,1685.62
12620,1771.7,993.86,1015.27,395.66,577.55,934.44,941.17,1252.98,1349.18,1813.42
12621,1971.95,1194.11,1278.06,658.46,563.01,679.02,1024.61,997.56,1432.62,1558.0
12622,1918.81,1140.97,1268.83,649.23,476.83,727.47,1073.05,1046.0,1481.06,1606.45
12623,1952.3,1174.46,1362.56,742.96,372.4,646.01,1166.49,1041.92,1574.5,1602.37
12624,1840.03,1062.19,1259.47,652.59,311.16,657.24,1196.25,1145.6,1604.26,1706.04
12625,1977.65,1199.81,1327.67,708.06,540.59,656.76,1002.35,975.3,1410.36,1535.74
12626,1923.75,1145.91,1273.77,654.16,481.77,732.4,1077.98,1050.94,1485.99,1611.38
12627,1995.03,1217.19,1345.05,725.44,486.7,694.45,1082.99,1032.34,1491.01,1592.78
12628,1991.25,1213.41,1354.09,734.48,463.4,623.98,1045.0,994.34,1453.01,1554.79
12629,1922.83,1211.98,1166.92,547.31,699.81,746.59,898.75,1065.13,1306.76,1625.58
12630,1830.9,1053.06,1062.22,442.61,603.78,875.31,914.68,1193.84,1322.69,1754.29
12631,1990.45,1212.61,1296.56,676.96,581.51,697.52,1043.11,1016.06,1451.12,1576.51
12632,1967.38,1227.14,1211.46,591.86,686.16,732.95,885.1,1051.48,1293.11,1611.93
12633,1926.14,1148.3,1276.16,656.55,517.19,678.8,1024.38,997.33,1432.39,1557.78
12634,1825.7,1047.86,1175.72,556.11,407.36,783.7,1129.29,1102.24,1537.3,1662.68
12635,1924.72,1146.88,1320.96,701.36,430.13,703.91,1191.33,1066.76,1599.34,1627.2
12636,1817.45,1039.61,1048.77,429.16,590.34,888.75,928.13,1207.29,1336.14,1767.74
12637,1834.28,1056.44,1077.85,458.25,508.35,901.36,1009.67,1219.89,1417.69,1780.34
12638,1905.11,1127.27,1255.13,635.53,463.19,737.13,1125.67,1075.01,1533.68,1635.46
12639,2015.44,1237.6,1411.42,791.82,453.53,593.9,1081.31,956.74,1489.32,1517.19
12640,1927.49,1149.65,1323.63,704.03,380.74,654.52,1141.94,1017.36,1549.95,1577.81
12641,1971.95,1194.11,1367.93,748.33,444.1,651.66,1139.07,1014.5,1547.08,1574.94
12642,1894.04,1116.2,1112.92,493.32,662.97,812.08,964.23,1130.62,1372.24,1691.06
12643,1950.15,1172.31,1300.17,680.56,474.92,692.81,1038.4,1011.35,1446.41,1571.8
12644,1961.78,1183.94,1324.75,705.15,433.96,653.4,1074.48,1023.83,1482.49,1584.27
12645,2012.15,1234.31,1362.17,742.57,502.51,641.86,1030.4,979.74,1438.41,1540.19
12646,1881.61,1103.77,1231.63,612.03,506.17,756.8,1102.39,1075.34,1510.4,1635.79
12647,1871.29,1093.45,1221.31,601.71,495.85,746.48,1092.07,1065.02,1500.08,1625.47
12648,1895.4,1117.56,1245.42,625.81,486.46,709.53,1055.12,1028.07,1463.13,1588.52
12649,1844.6,1066.77,1088.17,468.57,518.67,911.68,999.36,1230.21,1407.37,1790.66
12650,2001.53,1223.69,1351.55,731.95,592.59,612.09,957.67,930.63,1365.69,1491.07
12651,1864.81,1086.97,1139.63,520.02,456.68,849.68,1094.33,1168.22,1502.34,1728.67
12652,1973.96,1196.12,1323.98,704.38,565.02,630.97,976.56,949.51,1384.57,1509.95
12653,2012.87,1235.03,1362.89,743.28,603.93,623.43,969.01,941.96,1377.02,1502.41
12654,1862.48,1084.64,1081.36,461.76,635.43,843.64,930.58,1162.18,1338.59,1722.62
12655,1970.91,1193.07,1366.89,747.28,409.66,617.21,1104.63,980.05,1512.64,1540.5
12656,1861.05,1083.2,1280.48,618.73,332.17,754.17,1175.25,1124.59,1583.26,1685.04
12657,1996.02,1218.18,1392.0,772.4,434.77,642.33,1129.74,1005.17,1537.75,1565.61
12658,1876.06,1135.81,1120.14,500.54,676.59,792.86,945.02,1111.4,1353.03,1671.84
12659,1916.95,1176.7,1161.03,541.42,727.58,784.34,853.18,1102.87,1261.19,1663.32
12660,2099.26,1321.42,1449.28,829.68,624.16,577.67,923.25,896.2,1331.26,1456.65
12661,1991.14,1213.3,1341.16,721.56,515.92,660.14,1021.97,994.92,1429.98,1555.36
12662,1954.92,1177.08,1350.9,731.29,427.07,634.62,1122.04,997.47,1530.05,1557.91
12663,2027.96,1250.12,1377.98,758.38,520.43,659.78,1048.32,997.67,1456.33,1558.11
12664,1948.57,1170.73,1311.54,691.94,420.75,666.61,1087.69,1037.04,1495.71,1597.48
12665,1859.12,1118.87,1103.2,483.6,669.75,809.58,898.39,1128.12,1306.4,1688.56
12666,1839.51,1061.67,1083.07,463.47,478.87,871.88,1039.15,1190.42,1447.16,1750.86
12667,1749.9,972.06,993.47,373.86,588.34,987.36,950.28,1316.17,1358.29,1876.61
12668,1894.22,1116.38,1159.5,539.9,506.31,899.32,1115.58,1217.85,1523.59,1778.3
12669,1943.06,1165.22,1339.2,719.6,381.94,655.72,1143.14,1018.56,1551.15,1579.01
12670,1971.51,1193.67,1321.53,701.93,448.94,656.49,1059.48,1008.82,1467.49,1569.27
12671,1957.23,1179.39,1367.49,747.89,377.33,650.94,1171.42,1046.85,1579.43,1607.3
12672,1871.22,1093.38,1221.24,601.63,483.22,733.72,1079.3,1052.25,1487.31,1612.7
12673,1948.57,1170.73,1209.84,590.24,540.44,933.45,1112.56,1251.98,1520.58,1812.43
12674,1887.98,1110.14,1119.84,500.24,528.45,927.22,1022.56,1245.75,1430.57,1806.2
12675,1802.42,1024.58,1040.48,420.87,575.27,903.82,943.2,1222.36,1351.21,1782.8
12676,1885.79,1107.95,1117.65,498.05,559.3,918.12,1020.37,1236.66,1428.38,1797.1
